na,mbambi,28,-17.9833333,21.0
na,mbambi,34,-17.4666667,18.4666667
na,mbanga,28,-17.7,25.1
na,mbimbi,34,-17.4833333,18.2333333
na,mbomande,28,-17.7666667,23.3833333
na,mbome,34,-17.85,18.7833333
na,mbora,34,-17.9333333,19.4166667
na,mbozi,28,-17.85,23.7
na,mbunza,34,-17.8666667,19.3666667
na,mbura,34,-17.8333333,18.9
na,mburuuru,34,-18.05,18.7166667
na,mbwata,34,-18.0166667,20.85
na,mc intyre,35,-21.0,18.7666667
na,mecklenburg,40,-22.1666667,17.65
na,meersig,29,-22.9833333,14.4833333
na,melkpos,40,-22.9333333,16.65
na,middelbult,39,-20.5333333,17.4166667
na,middelhof,40,-22.7386111,17.1461111
na,middelpos,31,-28.1166667,18.8833333
na,middelpos,40,-22.7833333,16.6333333
na,mittag,31,-28.35,16.1333333
na,modderdrift,31,-28.7,17.5333333
na,mondesa,29,-22.65,14.5333333
na,mongombi,34,-18.4833333,18.0333333
na,mooibome,39,-18.7833333,18.7166667
na,mopane pos,32,-20.25,15.0666667
na,mopolilo,28,-17.95,24.15
na,morester,40,-22.6447222,17.0341667
na,mowebaai,32,-19.3666667,12.7
na,mpanda,34,-18.0333333,18.9333333
na,mpapuka,28,-17.9333333,21.1166667
na,mpara,34,-17.8333333,19.0666667
na,mpengu,34,-17.7666667,18.5833333
na,mpoto,34,-17.6166667,18.1166667
na,mpuku,34,-18.0833333,19.1166667
na,mpungu,34,-17.6666667,18.2333333
na,mugandwizi,34,-17.8,18.8166667
na,muhema,34,-18.15,18.9666667
na,mukawa,28,-17.8333333,24.2166667
na,muketelwa,28,-18.0,24.05
na,mukundu,34,-17.95,19.55
na,mukuvi,34,-17.9666667,20.9833333
na,mukwe,28,-18.0333333,21.4333333
na,mumboni,28,-17.5333333,24.4166667
na,muneambuanas,28,-18.1166667,23.4
na,mungomba,34,-17.5833333,18.3333333
na,mungunda,34,-17.9666667,20.0833333
na,munjewe,28,-17.9833333,23.4
na,munsu,28,-17.55,24.65
na,munyandi,28,-17.7833333,24.3166667
na,muoyeta,28,-17.6333333,24.9666667
na,mupapama,34,-17.8833333,20.2666667
na,muparara,34,-18.0333333,18.3833333
na,mupini,34,-17.8666667,19.6166667
na,muroro,34,-17.8833333,20.1666667
na,musese,34,-17.8333333,18.9833333
na,mushovoyi,34,-17.9166667,20.0833333
na,musiluku,28,-18.1666667,21.3333333
na,musine,34,-17.7666667,18.8166667
na,musipili,28,-17.7666667,24.9166667
na,musukubili,28,-18.0833333,23.35
na,musu,34,-17.6,18.6
na,musunzi,28,-17.65,24.65
na,musuwilwa,28,-17.8166667,24.4
na,mutambo,34,-17.8,18.4833333
na,mutau,28,-18.2,23.8833333
na,muteto,28,-17.6833333,25.0833333
na,mutikitila,28,-17.95,24.5833333
na,mutonga,28,-17.5166667,24.6833333
na,mutwi,28,-17.55,24.7833333
na,muveve,34,-17.8333333,19.2166667
na,muyako,28,-17.9,24.4
na,muyoba,28,-17.6666667,24.6166667
na,mvuvu,28,-17.6333333,24.8833333
na,mwilima,28,-17.5166667,24.7666667
na,mwitjiku,28,-18.0833333,21.6666667
na,mylpaal,39,-18.75,18.2333333
na,naachaams,32,-20.1833333,14.8333333
na,nabas,31,-27.9166667,19.65
na,naherob,31,-26.0666667,17.55
na,nainais,29,-21.45,15.0666667
na,naingopo,34,-18.55,19.7
na,nakamwandi,37,-18.0166667,15.8
na,nakayale,36,-17.5666667,15.0
na,nakazaza,34,-17.8833333,19.7
na,nambali,34,-17.8333333,18.7166667
na,nambi,34,-17.7333333,18.7166667
na,namtib,31,-25.9666667,16.2
na,namu,34,-17.95,20.2833333
na,namuntuntu,34,-17.4833333,18.4833333
na,namutoni gate,38,-18.8,17.0333333
na,namutoni,32,-18.8,16.9833333
na,nandingwa,34,-17.8666667,18.2333333
na,nandu,28,-17.7166667,24.8666667
na,nangoni,34,-17.85,19.2666667
na,nankomba,28,-17.8166667,24.85
na,nankudu,34,-17.7333333,18.7333333
na,nantungu,28,-17.4833333,24.4166667
na,naos,40,-23.2,16.7666667
na,naris,30,-23.7,17.1333333
na,narraville,29,-22.9516667,14.5372222
na,narubis,31,-26.9,18.6
na,naruchas,31,-28.1166667,18.75
na,natab,29,-23.6,15.0833333
na,nauchas,40,-23.6333333,16.2833333
na,naucova,34,-17.9833333,19.1666667
na,nbimbi,34,-17.4833333,18.25
na,ncamakora,34,-18.1833333,19.4666667
na,ncame,34,-18.1833333,20.6833333
na,ncarise,34,-17.85,18.3166667
na,ncaute,34,-18.3666667,19.8166667
na,ncecwa,34,-18.15,19.7666667
na,ncoco,34,-18.1166667,20.3666667
na,ncuncuni,34,-18.15,19.75
na,ncushe,34,-18.6833333,19.7333333
na,ndiyona,34,-18.0,20.7
na,ndonga,34,-17.95,20.4666667
na,neikop,31,-28.1166667,19.6333333
na,nepara,34,-17.8,18.4333333
na,neudam,40,-22.5047222,17.3691667
na,neu-puts,31,-25.9833333,18.4666667
na,ngala,28,-17.95,24.4166667
na,ngandu,34,-17.6833333,18.2833333
na,ngangana,34,-17.9833333,19.8333333
na,ngcamadang,34,-18.5,19.7333333
na,ngcana,34,-18.0333333,19.1666667
na,ngcarama,34,-17.95,19.8833333
na,ngcasawa,34,-18.5833333,19.5833333
na,ngenda,28,-17.7,23.4333333
na,ngone,34,-17.6833333,18.7
na,ngumbo,34,-17.9833333,20.55
na,ngura,34,-17.7333333,18.35
na,nhoma,34,-18.9166667,20.9333333
na,nicos hoek,31,-28.4833333,18.4
na,niedersachsen,40,-23.0833333,15.95
na,nieuwefontein,31,-28.0166667,19.0666667
na,nieuwefontein west,31,-28.3333333,18.3833333
na,nina,40,-22.9666667,18.25
na,nkandi,34,-18.0333333,18.7833333
na,nkata,34,-18.0666667,19.4333333
na,nkinka,34,-17.5,18.4833333
na,nkonke,34,-17.8,18.85
na,nkutu,34,-18.0166667,19.5166667
na,nkwazi,28,-17.85,23.3666667
na,nkwizu,34,-17.8666667,18.5333333
na,nomtsas,30,-24.4333333,16.8333333
na,non dimenticar,39,-18.95,18.85
na,noordoewer,31,-28.75,17.6166667
na,nora,39,-18.95,18.7833333
na,nossiko,28,-18.2333333,21.7833333
na,nossobville,35,-22.45,18.9833333
na,nsivi,34,-17.8,18.65
na,ntaranga,34,-17.8666667,19.45
na,ntara,34,-17.8333333,19.2666667
na,ntela,28,-17.7333333,24.8
na,ntenta,34,-17.8833333,20.05
na,ntonde,28,-17.5333333,24.85
na,nuhoab,29,-23.3333333,14.85
na,numkaub,34,-18.6,19.6833333
na,nungubais noord,32,-20.0333333,15.8333333
na,nuniab,29,-21.35,15.0333333
na,nu-uis,29,-21.2333333,15.4
na,nuwedam,30,-23.7833333,16.5666667
na,nuwe kabbe,28,-17.6833333,24.6666667
na,nyege,34,-17.8,18.5333333
na,nyenye,34,-18.0,19.15
na,nzinze,34,-17.8166667,18.95
na,nzinzi,34,-17.8166667,18.9
na,oab,31,-28.0333333,19.2333333
na,oab,38,-18.7833333,18.1666667
na,oahava,35,-23.55,19.3333333
na,oamities,40,-22.9166667,17.1833333
na,oamseb,30,-24.0833333,18.55
na,oase,40,-23.4666667,15.7833333
na,odilayafyenota,38,-17.7666667,16.9333333
na,odimbo,33,-17.55,15.9
na,odimbwa,36,-17.4666667,15.5
na,oembalantoe,36,-17.5,14.9666667
na,ofaitumbo,33,-17.4166667,15.75
na,ogongo,36,-17.6666667,15.2833333
na,ohahati,38,-17.9,17.1166667
na,ohaibana,33,-17.45,16.3833333
na,ohaihai,38,-17.7833333,16.7666667
na,ohaikedi,33,-17.4,16.3666667
na,ohailinda,33,-17.6666667,16.8166667
na,ohainengena,33,-17.4666667,16.45
na,ohaingu,33,-17.4833333,15.8333333
na,ohaipetekwa,33,-17.7,16.8
na,ohakane,39,-20.5666667,17.4166667
na,ohakayale,33,-17.7,16.0166667
na,ohakuyela,33,-17.4666667,17.1833333
na,ohalushu,33,-17.6166667,15.8666667
na,ohama,32,-18.6333333,14.3
na,ohambungu,37,-17.7333333,15.8166667
na,ohamevainini,33,-17.5666667,17.0666667
na,ohamuheke,32,-19.1333333,13.6166667
na,ohamuheke,39,-20.7166667,18.0166667
na,ohamviimbi,33,-17.6666667,16.45
na,ohandungu,32,-17.75,13.65
na,ohangwena,33,-17.4666667,15.8833333
na,ohaufiku-renine,38,-17.75,16.5833333
na,ohauwangakukutu,33,-17.4166667,16.75
na,ohauwanga,33,-17.3833333,16.75
na,ohauyave munini,33,-17.5666667,16.8
na,ohaziwa,37,-18.0166667,15.8166667
na,ohehonge,33,-17.4,16.5
na,ohinakawe,32,-18.4666667,13.3333333
na,ohohorwa,32,-18.6666667,13.5
na,ohongondjanambari,32,-17.3166667,13.0333333
na,ohopoho,32,-18.0666667,13.85
na,ohumbula,38,-17.9166667,16.85
na,ohuukewo,33,-17.5833333,16.1
na,oidimba,33,-17.4833333,16.5
na,oidiva,33,-17.6333333,17.35
na,oikoto,33,-17.4166667,15.6833333
na,oikuku,33,-17.5166667,16.75
na,oininive,33,-17.5833333,16.6666667
na,okaanga,32,-18.0166667,12.8166667
na,okaaruu,32,-18.7333333,13.7
na,okadhiya,38,-17.9166667,16.9333333
na,okaepe,39,-20.5,17.95
na,okahahauyavwena,33,-17.5333333,16.8
na,okahandja,39,-21.9833333,16.9166667
na,okahao,36,-17.8833333,15.1
na,okahauwangwena,33,-17.4166667,16.7166667
na,okahiokaapa,35,-23.2166667,19.35
na,okahitanda,39,-20.9833333,18.2666667
na,okahitua,39,-20.7166667,17.65
na,okahodhu,32,-18.45,14.0666667
na,okaholo,32,-18.1833333,14.3833333
na,okahororwa,32,-18.8,14.2
na,okahosu,32,-17.7333333,13.8833333
na,okahumandu,35,-23.5333333,19.65
na,okahumba,39,-19.75,18.5
na,okahwa,32,-18.7333333,13.8833333
na,okajape,29,-20.95,15.5333333
na,okakarara,39,-20.5833333,17.4333333
na,okakekete,36,-17.5,15.1333333
na,okakewa,36,-18.4666667,15.1833333
na,okakololo,38,-18.1166667,16.2333333
na,okakongwena,33,-17.5666667,17.1666667
na,okakuara,32,-18.5666667,13.55
na,okakunda,38,-18.0166667,16.3166667
na,okaku,37,-17.8,15.85
na,okakuvisa,35,-23.5,19.5333333
na,okakuyu,32,-17.5,12.9666667
na,okakwiyu,38,-17.9,16.1666667
na,okalili,36,-17.95,15.0166667
na,okalimbo,37,-18.0333333,15.8
na,okalindi-komutati,32,-18.6166667,14.05
na,okaloko,38,-18.0166667,16.0166667
na,okalolo,38,-18.0166667,16.4166667
na,okalondo,33,-17.3833333,15.6666667
na,okalondo,36,-18.0166667,15.1333333
na,okalongo,36,-17.4333333,15.3333333
na,okalumpa,38,-18.05,16.3833333
na,okalunga,33,-17.4833333,17.1166667
na,okamaere,29,-20.8333333,15.4666667
na,okamakaku,38,-18.2333333,16.2
na,okamanya,33,-17.5166667,17.2
na,okamatapati,39,-20.4,18.2166667
na,okambabwena,33,-17.5,16.8833333
na,okambaramba,32,-18.25,13.3333333
na,okambebe,36,-17.4666667,15.5833333
na,okambe-odombo,29,-20.8,15.0333333
na,okambogo,38,-18.0666667,16.3
na,okambonde,32,-19.0833333,13.9666667
na,okamborombonga,32,-18.8,13.6666667
na,okamboro,39,-22.0166667,17.0333333
na,okambukonde,39,-20.5166667,17.3666667
na,okambwarongo,32,-18.2666667,13.2333333
na,okamita,39,-19.8666667,18.4833333
na,okanambundona,32,-18.6166667,14.3666667
na,okanaya,38,-18.0333333,16.3166667
na,okandjera,36,-17.8833333,15.0666667
na,okandjira settlement,39,-21.9666667,17.2166667
na,okandjombo,32,-18.2666667,12.8833333
na,okando,36,-17.55,15.3666667
na,okangeama,39,-19.95,18.45
na,okangoho,39,-20.3833333,17.8666667
na,okangwati,32,-17.4333333,13.2666667
na,okangwindi,39,-20.3333333,18.0333333
na,okanjanga,40,-22.1666667,17.2833333
na,okankolo,38,-17.9666667,16.4166667
na,okanungu,39,-20.8833333,18.0166667
na,okanyanona,33,-17.6,17.3833333
na,okaokongwinya,39,-22.1333333,17.1666667
na,okaonde,38,-18.1166667,16.15
na,okaoraore,32,-17.3833333,13.1166667
na,okapanje,40,-22.5833333,17.9666667
na,okapawe,32,-17.8,12.9833333
na,okaperre,29,-20.9666667,15.6666667
na,okapuka,38,-17.7666667,16.8833333
na,okapya,36,-17.65,15.4666667
na,okaserawe,29,-20.55,15.45
na,okaseta,35,-23.1166667,19.55
na,okashidi,36,-17.9833333,14.7166667
na,okatana,37,-17.7333333,15.7166667
na,okathima,36,-17.5666667,15.3833333
na,okathitu,36,-17.4166667,14.9333333
na,okathutu,36,-17.65,15.0
na,okatitu,36,-17.5166667,15.3166667
na,okatjangee,32,-18.8666667,14.3666667
na,okatjaveva,39,-20.9333333,18.15
na,okatjiho,29,-21.1833333,15.2333333
na,okatjiparanga,39,-19.7166667,18.5833333
na,okatj,39,-22.1166667,17.0666667
na,okatjongwa,39,-22.0666667,17.1833333
na,okatjoruu,39,-19.6333333,18.5833333
na,okatjovandu,32,-18.8,14.3
na,okatope,33,-17.5166667,15.95
na,okatope,38,-18.0833333,16.2666667
na,okatoto,39,-20.6833333,18.2333333
na,okatumbo,38,-18.0,16.3333333
na,okatumuama,39,-19.7,18.55
na,okatuuo,35,-21.4666667,19.7666667
na,okatuwo,39,-20.55,17.55
na,okatwakoverwa,39,-20.2,18.1166667
na,okatyali,37,-18.05,15.95
na,okauapehuri,32,-17.5666667,13.9333333
na,okaue,39,-22.1166667,17.25
na,okaukuejo,32,-19.1833333,15.9333333
na,okaundja,39,-20.5,17.9666667
na,okauva,33,-17.5333333,17.0166667
na,okauwa,32,-18.7833333,14.0333333
na,okavakwa,32,-20.5166667,15.35
na,okavandje,32,-17.5833333,13.75
na,okavare,32,-18.3666667,13.9
na,okawangwa,35,-20.9833333,18.9833333
na,okawarongo,29,-20.95,15.5166667
na,okawe,33,-17.4666667,17.2
na,okayala,38,-18.2,16.3166667
na,okayepe,32,-20.9166667,14.9166667
na,okazimba,36,-18.2333333,14.95
na,okazize,39,-21.8833333,16.5
na,okeholongo,36,-18.2666667,14.95
na,okeriko,35,-23.7666667,19.5333333
na,okeruru,35,-23.65,19.5
na,okeserahi number 2,39,-20.8166667,18.1333333
na,okeserahi,39,-20.8333333,18.0666667
na,okohonga,32,-17.6666667,13.4
na,okomapuku,29,-21.1,15.45
na,okomaruru,32,-18.35,13.2166667
na,okombaha,29,-20.9833333,15.3333333
na,okombahe,29,-21.3666667,15.3833333
na,okombambi,32,-17.25,12.8166667
na,okombepera,35,-23.4166667,19.4166667
na,okomboha,35,-23.05,19.7833333
na,okomizema,32,-18.6666667,14.35
na,okomize,29,-21.0166667,15.3166667
na,okomumbonde,35,-20.95,18.9166667
na,okomungondo,35,-23.2833333,19.7333333
na,okomuparara,39,-20.05,18.3666667
na,okomutati,32,-18.25,13.0833333
na,okondjatu,39,-20.9666667,18.2166667
na,okondomba,29,-20.95,15.1666667
na,okongo,32,-17.9833333,13.8333333
na,okongo,33,-17.5666667,17.2166667
na,okongowa,35,-23.6333333,19.7
na,okongutirwa,32,-18.8833333,14.2
na,okongwe,29,-20.6666667,15.3666667
na,okonjota,32,-18.7833333,14.3333333
na,okonyama,35,-23.4,19.65
na,okonyoka,35,-23.4833333,19.7333333
na,okorosave,32,-18.1666667,13.8
na,okosonduju,39,-20.8166667,18.0333333
na,okotjandjoura,29,-20.6,15.4833333
na,okotjitundu,39,-20.6333333,18.1166667
na,okotjize,29,-20.6666667,15.2833333
na,okotjoto,29,-20.9833333,15.1833333
na,okoukambe,35,-23.2,19.7666667
na,okoutjove,39,-20.5,18.0666667
na,okovihona,32,-17.6666667,13.0833333
na,okovimburu,35,-21.5166667,19.4666667
na,okozondsuwoine,32,-17.7,13.75
na,okozongoro,32,-18.2166667,13.5166667
na,okozongwehe,32,-18.65,14.2166667
na,okozoserandu,32,-18.3333333,14.1833333
na,okuje,40,-22.2333333,17.5333333
na,okumumbonde,39,-20.8166667,17.75
na,okwatiwalunga,33,-17.4,17.0666667
na,olifantsput pos,32,-20.25,14.95
na,olifa,32,-17.4333333,14.4166667
na,oluhapa,33,-17.5833333,17.3
na,olukonda,36,-17.8333333,15.5166667
na,olukonda,38,-17.9833333,16.0166667
na,olukula,33,-17.45,17.4833333
na,olukumwa,33,-17.5333333,17.1
na,olukupa,38,-17.8,17.1166667
na,olumelengwa,36,-18.4333333,14.9166667
na,olunkono,33,-17.4166667,15.9
na,oluno,38,-17.7166667,16.8
na,olupale,33,-17.4,17.4
na,olupandu,36,-17.5666667,15.5833333
na,olupumbu,36,-17.7333333,15.4
na,olupundi,33,-17.6666667,17.3
na,oluteyi,36,-17.8166667,15.1666667
na,oluvango,36,-17.4333333,15.0666667
na,oluwaya,33,-17.5333333,17.05
na,olwani,36,-17.7666667,15.4833333
na,olyavahenge,36,-17.45,15.4166667
na,olympia,40,-22.6025,17.105
na,olyuulaye,38,-18.1,16.5166667
na,omaalala,37,-17.8333333,15.85
na,omabzu,32,-17.8,13.7833333
na,omadano,33,-17.4333333,16.7666667
na,omadhiya,38,-17.95,16.1166667
na,omahahi,37,-17.7,15.7666667
na,omahai,38,-17.75,16.7166667
na,omahini,37,-17.8333333,15.8666667
na,omaihi,39,-20.65,17.75
na,omakande,39,-20.3166667,18.1333333
na,omakondo,33,-17.5666667,16.2
na,omako,38,-17.8833333,16.2
na,omalambo,38,-17.7833333,16.5833333
na,omalundudu,33,-17.6333333,16.7666667
na,omambuumbuu,36,-17.4333333,15.1833333
na,omangambo,29,-20.9,15.15
na,omangundu,38,-18.0833333,16.35
na,omanye,32,-18.7833333,13.0833333
na,omapumba,39,-20.7166667,18.1666667
na,omaruru,29,-21.4333333,15.9333333
na,omashaka,37,-17.8833333,15.9666667
na,omatale,38,-17.7166667,16.9833333
na,omatanga,39,-20.6333333,17.7333333
na,omatangela,33,-17.4,15.7333333
na,omatapati,32,-18.8833333,14.1333333
na,omateleklelo,36,-17.6166667,15.1333333
na,omatjatjeva,39,-20.65,17.7
na,omatjete,29,-21.05,15.5
na,omatwadiva,36,-17.4,15.2333333
na,omauozonjanda,35,-21.6,19.4166667
na,omauzongaka,29,-20.8333333,15.2166667
na,omayi,38,-17.8166667,16.8666667
na,omayulu,36,-18.2,14.95
na,omazera,39,-20.8333333,18.2333333
na,ombaba,33,-17.5166667,16.8666667
na,ombabi,33,-17.3833333,17.4666667
na,ombahe-yakako,32,-18.4166667,13.7166667
na,ombahu,32,-17.55,13.6666667
na,ombako,36,-18.1,14.95
na,ombalayamumbwenge,33,-17.7,16.0666667
na,ombaravera,32,-17.5666667,12.4833333
na,ombawe,32,-17.7833333,12.6666667
na,ombepera,32,-18.75,13.5833333
na,ombinda,39,-20.4333333,17.7833333
na,ombivango,32,-17.4833333,12.45
na,omboloka,33,-17.4,17.1333333
na,ombonde,36,-18.45,14.6166667
na,omboora,39,-20.1666667,18.0833333
na,ombora,39,-19.6,18.75
na,ombugayamupolo,33,-17.6166667,17.0166667
na,ombuku,32,-17.2333333,13.3666667
na,ombulantu,36,-17.5333333,15.0
na,ombumbu,38,-17.7333333,17.1166667
na,ombundiya,33,-17.4333333,17.3333333
na,ombungurur,39,-22.0833333,17.1833333
na,ombu yomenye,39,-20.5333333,17.9
na,ombu yomumbonde,39,-20.45,17.75
na,ombu yovakuru,39,-20.6833333,17.5833333
na,ombwana,36,-17.5666667,15.2666667
na,omege,37,-17.8333333,15.7166667
na,omhangela,33,-17.55,15.7
na,omhedi,33,-17.5,15.85
na,omikwa,33,-17.45,15.7
na,omindamba,36,-17.4166667,14.6666667
na,omingondo,39,-20.4333333,17.85
na,omitara,35,-22.2833333,18.0166667
na,omitivine,35,-23.3333333,19.35
na,omitjete,39,-20.1666667,18.3166667
na,omitjira,29,-21.0833333,15.3333333
na,omizema,29,-20.8,15.1666667
na,omkwa,36,-17.7,15.4833333
na,ompandakani,37,-18.0,15.8333333
na,ompanda,38,-18.2666667,16.25
na,ompangela,38,-18.2166667,16.1833333
na,ompunda,37,-18.0333333,15.8833333
na,ompundja,37,-17.9,15.7
na,omuditu,36,-17.5,15.1
na,omufiya,33,-17.4333333,16.8833333
na,omuhanguzi,32,-17.8333333,13.4333333
na,omuhiva,32,-18.4166667,13.4666667
na,omukonda,36,-17.9666667,15.0833333
na,omukukutu,33,-17.4833333,16.8833333
na,omukundagwana,37,-18.0333333,15.8333333
na,omukurukaze,32,-17.2833333,12.7166667
na,omulamba,33,-17.5833333,17.2
na,omulonga,33,-17.4666667,16.85
na,omundaungilo,33,-17.4166667,16.7
na,omundudu,33,-17.55,15.6833333
na,omunduungio,38,-17.8,16.0666667
na,omungholyo,33,-17.4166667,16.15
na,omungunda,32,-18.2333333,13.4333333
na,omungwelume,33,-17.5,15.6333333
na,omungwindi,32,-17.7833333,12.8833333
na,omunjereke,40,-22.3333333,17.5833333
na,omunkayi,38,-17.7166667,17.2666667
na,omuntele,38,-18.2333333,16.2333333
na,omunwandjai,32,-18.5666667,13.9333333
na,omunyankwe,38,-17.95,16.5
na,omunyekadi,33,-17.4833333,16.0666667
na,omupanau,39,-20.6,17.4666667
na,omupanda,37,-17.7,15.8
na,omupanda,38,-18.4333333,16.7666667
na,omupembe,33,-17.5666667,17.1333333
na,omupini,33,-17.6666667,17.4833333
na,omupumba,38,-17.7666667,16.0833333
na,omuramba,32,-17.2,13.2166667
na,omushakala,33,-17.3833333,17.25
na,omusheshe,33,-17.6833333,15.75
na,omushigo,33,-17.65,17.1333333
na,omushilawombadje,33,-17.6333333,16.8666667
na,omusimboti,37,-17.9,15.75
na,omutala,37,-18.05,15.85
na,omuthima,36,-18.0833333,15.1
na,omuthitugwonyama,36,-17.5166667,15.2666667
na,omuthitu,36,-17.8333333,15.1
na,omuthiya,38,-17.7166667,16.2166667
na,omutima,39,-19.7166667,18.8333333
na,omutiwanduka,29,-20.8,15.4833333
na,omutjenya,29,-21.05,15.6333333
na,omutsegwombandje,38,-18.0166667,16.5
na,omutumbondudu,35,-23.25,19.6
na,omutundungu,36,-17.4833333,15.4166667
na,omutuni,33,-17.5333333,17.45
na,omutwewomunhu,33,-17.5666667,16.8833333
na,omutwewondjaba,33,-17.4,16.3
na,omutwewonime,33,-17.45,16.75
na,omutwrwomedi,38,-17.8166667,16.95
na,omuulu,33,-17.4833333,16.1666667
na,omuwike,33,-17.5666667,17.2333333
na,omvil,33,-17.5333333,16.6333333
na,omwandi,33,-17.5166667,15.9333333
na,omwe,32,-18.0833333,13.7333333
na,onaanda,36,-17.9,15.3333333
na,onahenene,38,-18.1666667,16.45
na,onahima,38,-17.75,16.0666667
na,onahi,38,-18.2666667,16.2833333
na,onaimbungu,33,-17.4,16.8666667
na,onakalunga,33,-17.4833333,16.45
na,onakalunga,38,-18.3,16.3833333
na,onakandi,38,-18.0833333,16.1666667
na,onakandjangi,38,-18.2,16.2833333
na,onakankunzi,33,-17.6666667,17.1
na,onakasino,38,-18.35,16.3666667
na,onakiidhi,38,-18.1166667,16.05
na,onakuku,38,-18.05,16.45
na,onalunike,38,-18.2333333,16.4166667
na,onalusheshete,38,-17.75,17.05
na,onamagwena,38,-18.0333333,16.0666667
na,onamahoka,33,-17.5833333,16.0
na,onamasila,33,-17.6666667,17.0833333
na,onamatadiva,33,-17.45,17.1166667
na,onamatandiva,33,-17.5166667,17.1
na,onamatanga,32,-18.3,14.5166667
na,onamatende,38,-17.8833333,16.0333333
na,onamavo,38,-18.2833333,16.2666667
na,onamayo,37,-18.0,15.7166667
na,onambaladi,33,-17.7,16.7666667
na,onambashu,36,-17.6833333,15.4666667
na,onambeke,38,-18.0333333,16.2
na,onambutu,33,-17.3833333,16.2333333
na,onamhindi,36,-17.4666667,15.4333333
na,onamhombo,33,-17.7,16.9
na,onamhombo,38,-17.7333333,16.8666667
na,onamihonga,33,-17.55,17.0333333
na,onampengu,38,-18.15,16.4666667
na,onamtai,33,-17.6833333,15.8666667
na,onamudime,33,-17.5666667,16.95
na,onamukulo,33,-17.6666667,16.05
na,onamundidi,33,-17.5333333,16.5666667
na,onamundindi,36,-17.7666667,15.25
na,onamungodjo,33,-17.45,16.7833333
na,onamungundo,38,-17.95,16.0166667
na,onamunhama,33,-17.3833333,16.1
na,onamutai,37,-17.7333333,15.85
na,onamutene,38,-17.8333333,16.1666667
na,onamutenya,38,-17.8666667,16.2833333
na,onandi,38,-18.1166667,16.3166667
na,onandjaba,33,-17.45,17.0
na,onandjamba,38,-18.0833333,16.3
na,onandjokwe,38,-17.9,16.0333333
na,onandjo,36,-17.9333333,15.25
na,onandjushi,33,-17.5166667,17.2833333
na,onandomba,38,-18.1166667,16.2833333
na,onangalo,36,-17.8,14.9166667
na,onangama,33,-17.4166667,15.65
na,onangava,33,-17.65,17.2666667
na,onangolo,33,-17.5666667,16.5166667
na,onangombe,36,-17.7166667,15.5666667
na,onanguwo,36,-17.6166667,15.5333333
na,onangwe,33,-17.5666667,16.05
na,onankali,38,-18.1666667,16.35
na,onanona,38,-17.75,16.1666667
na,onanyalala,36,-18.0666667,15.3166667
na,onanyama,38,-17.7833333,16.65
na,onaombombonde,39,-20.5666667,17.5166667
na,onashikookaya,38,-18.1,16.3166667
na,onathinge,38,-17.9833333,16.15
na,ondaakula,38,-18.1,16.4
na,ondaanda,33,-17.5,16.25
na,ondahaka,40,-22.0833333,17.8
na,ondangua,37,-17.9166667,15.95
na,ondauka,32,-17.9833333,13.15
na,ondema,33,-17.4666667,17.15
na,ondermaitje,31,-28.4,19.4333333
na,onderombapa,35,-23.1833333,19.55
na,ondeshifiilwa,33,-17.5166667,15.6666667
na,ondiihaluka,33,-17.65,15.9333333
na,ondingwanyama,33,-17.55,16.3166667
na,ondjaba,33,-17.4,17.1833333
na,ondjamba,38,-17.9166667,17.9833333
na,ondjiripumwa,35,-23.55,19.4166667
na,ondjombo,32,-17.9833333,12.6166667
na,ondjondjo,37,-17.9,15.9833333
na,ondjungurume,36,-18.1166667,15.4166667
na,ondobe,33,-17.5166667,16.05
na,ondole,32,-18.1666667,13.8666667
na,ondombeyoshaale,38,-18.2166667,16.3333333
na,ondorozu,35,-20.95,18.5666667
na,ondova,32,-17.25,13.1666667
na,ondudu,36,-17.4,15.2833333
na,onduna,33,-17.3833333,17.0833333
na,ondundo,29,-20.75,15.45
na,ondundotjiuapa,29,-20.7166667,15.45
na,onduno,35,-20.9833333,18.7833333
na,ondwi,33,-17.5,16.6166667
na,oneeya,36,-17.6,15.2333333
na,onehanga,33,-17.5666667,17.4833333
na,oneheke,36,-17.4333333,15.3666667
na,onehongo,38,-17.8,16.9833333
na,onehova,33,-17.4,16.55
na,onekukumo,36,-17.45,15.1333333
na,onekwaya,33,-17.4333333,15.9333333
na,onembaba,36,-17.4166667,15.2
na,onembenge,38,-18.2,16.4166667
na,onengali,33,-17.4,15.9333333
na,onepandagulu,38,-17.9833333,16.1166667
na,onepandaulo,33,-17.65,15.6833333
na,oneputa,38,-17.85,16.05
na,oneshiyo,33,-17.65,16.6833333
na,onesi,36,-17.5833333,14.6833333
na,ongalangobe,33,-17.4833333,17.2666667
na,ongala,38,-17.85,16.95
na,ongali,33,-17.5,15.7833333
na,ongali,38,-18.3,16.3166667
na,onganja,40,-22.1,17.4666667
na,ongenga,33,-17.4333333,15.6833333
na,ongenga,38,-18.0,16.4
na,onghwiyu,33,-17.5333333,16.85
na,ongolongela,33,-17.6166667,17.1833333
na,ongolo,36,-17.5833333,15.0166667
na,ongombesa,38,-18.0666667,16.3166667
na,ongonga,32,-17.6,13.1333333
na,ongongora,39,-20.0666667,18.2333333
na,ongord gotjari,40,-22.0833333,17.65
na,onguedira,37,-17.7833333,15.7666667
na,onguma,38,-17.9,16.1166667
na,ongumi,33,-17.4,17.2666667
